x,y,z,walker
50.0575,0.555875,31.501,213
49.9677,0.692042,26.0102,213
49.8923,0.681801,22.8369,213
49.3939,-0.147359,18.503,213
49.3527,-0.153055,19.8006,213
49.2145,-0.105178,15.1541,213
49.2145,-0.105178,15.1541,213
49.1121,-0.401442,22.2188,213
49.1121,-0.401442,22.2188,213
50.0133,0.67382,22.5789,213
50.3134,1.79755,36.9142,213
50.6133,1.97722,39.0029,213
49.0417,2.01427,18.7663,214
49.0417,2.01427,18.7663,214
49.0417,2.01427,18.7663,214
49.121,2.58108,22.5157,214
49.0969,3.17922,29.4539,214
49.0969,3.17922,29.4539,214
49.0969,3.17922,29.4539,214
49.547,2.44585,26.6967,214
49.547,2.44585,26.6967,214
49.6408,3.61322,52.4261,214
49.6408,3.61322,52.4261,214
49.6408,3.61322,52.4261,214
49.6408,3.61322,52.4261,214
49.574,3.41965,47.1167,214
49.574,3.41965,47.1167,214
49.6599,2.4906,42.8056,214
49.6599,2.4906,42.8056,214
49.6599,2.4906,42.8056,214
49.6599,2.4906,42.8056,214
49.6599,2.4906,42.8056,214
49.6599,2.4906,42.8056,214
49.521,2.28736,38.1706,214
49.5465,1.77857,37.701,214
49.7142,1.40469,25.266,214
49.8084,2.1045,28.9718,214
50.6379,2.87119,16.5462,214
50.407,2.66178,15.6914,214
50.407,2.66178,15.6914,214
50.407,2.66178,15.6914,214
49.564,2.16673,13.2228,214
49.564,2.16673,13.2228,214
49.7083,2.08134,12.0997,214
49.5762,2.11324,12.3966,214
49.6408,2.45425,20.2925,214
49.6408,2.45425,20.2925,214
49.6408,2.45425,20.2925,214
49.2174,2.60763,12.4179,214
48.9773,1.90272,11.2696,214
48.9773,1.90272,11.2696,214
48.9773,1.90272,11.2696,214
48.9773,1.90272,11.2696,214
48.9773,1.90272,11.2696,214
48.9773,1.90272,11.2696,214
48.9773,1.90272,11.2696,214
49.0332,1.85581,11.2371,214
49.2989,1.64231,16.993,214
49.2989,1.64231,16.993,214
49.2491,1.62558,16.3323,214
49.548,1.56716,15.5953,214
49.3099,1.5277,21.1423,214
49.0632,1.76855,26.7039,214
49.6242,1.95243,-6.02189,215
49.2767,2.63843,-7.52098,215
49.2767,2.63843,-7.52098,215
49.3245,2.568,-6.4803,215
49.8348,2.16392,6.41254,215
49.1541,2.95944,-7.07601,215
48.5746,3.95141,1.05645,215
49.4037,3.30954,1.96681,215
49.4238,3.26983,1.76516,215
49.4238,3.26983,1.76516,215
50.4066,2.42226,14.7986,215
50.4058,2.42064,14.7879,215
50.4058,2.42064,14.7879,215
50.5042,2.82549,15.2434,215
50.4781,2.56778,19.9192,215
50.6142,1.72353,23.471,215
50.4262,1.72642,26.2767,215
50.5383,1.80874,27.3541,215
51.4652,1.98885,16.4424,215
51.4652,1.98885,16.4424,215
51.4652,1.98885,16.4424,215
51.4652,1.98885,16.4424,215
51.7647,2.29749,17.3341,215
50.7021,2.22195,17.8866,215
50.7021,2.22195,17.8866,215
51.263,2.93106,17.3137,215
51.1063,2.77859,18.201,215
51.1063,2.77859,18.201,215
50.9617,2.31026,11.588,215
50.9665,2.62714,14.3327,215
50.8098,2.20308,16.405,215
50.8098,2.20308,16.405,215
50.033,2.99665,49.3539,215
50.033,2.99665,49.3539,215
50.3298,2.70062,36.4092,215
49.3219,1.62579,19.4252,215
49.2938,1.58796,22.1701,215
49.0314,1.65136,27.1626,215
49.0012,1.64365,27.1685,215
49.1399,2.01158,29.7273,215
48.8715,2.15008,33.0785,215
48.8715,2.15008,33.0785,215
49.0785,1.70032,36.1231,215
48.2679,1.70861,38.7436,215
48.8096,2.07269,36.0128,215
48.6368,2.57473,37.0069,215
48.7258,2.42307,25.6877,215
48.9535,2.17129,23.0992,215
48.272,1.87666,17.01,215
48.6364,0.920169,22.3476,215
47.5378,0.898052,6.53444,215
48.5821,2.42485,9.47564,216
48.5821,2.42485,9.47564,216
48.8601,2.26601,6.05196,216
49.0635,2.05803,3.08569,216
49.4759,3.13915,18.7126,216
47.8895,3.3929,22.9337,216
47.8895,3.3929,22.9337,216
47.8895,3.3929,22.9337,216
47.8895,3.3929,22.9337,216
47.8895,3.3929,22.9337,216
48.3038,3.06469,19.8554,216
48.3319,2.68341,36.407,216
48.3319,2.68341,36.407,216
48.3319,2.68341,36.407,216
48.3319,2.68341,36.407,216
48.3319,2.68341,36.407,216
48.5143,3.25221,57.0925,216
48.7083,3.08445,43.5053,216
49.029,2.88436,43.2696,216
49.7687,1.95107,19.1515,216
49.9848,2.60396,17.9434,216
49.9848,2.60396,17.9434,216
49.3922,1.10272,25.1404,216
49.382,0.763755,18.9162,216
49.5685,0.725878,12.3846,216
48.9501,0.23745,40.1573,216
48.0555,-0.256739,60.847,216
48.0555,-0.256739,60.847,216
48.0555,-0.256739,60.847,216
48.0555,-0.256739,60.847,216
48.0555,-0.256739,60.847,216
49.4992,0.904472,60.8579,216
49.4992,0.904472,60.8579,216
49.9312,1.12319,32.5273,216
49.9312,1.12319,32.5273,216
49.7679,0.938666,30.4072,216
49.761,0.922137,30.5456,216
49.0672,0.382275,32.8759,216
49.0672,0.382275,32.8759,216
49.2047,0.450608,36.4838,216
49.6416,0.629619,32.9681,216
49.6565,1.13965,36.0546,216
49.7908,1.0707,38.5972,216
49.8321,1.3605,40.7764,216
49.8125,1.58933,43.6161,216
49.69,1.82652,52.1708,216
49.6961,1.96692,51.245,216
49.3494,1.60751,47.2646,216
49.537,1.57099,42.5294,216
49.537,1.57099,42.5294,216
49.4199,1.99603,41.3758,216
50.4154,1.68806,49.9309,217
50.2413,1.72024,56.9874,217
50.4811,1.92496,85.8436,217
50.7192,1.94158,61.3545,217
50.7192,1.94158,61.3545,217
50.7192,1.94158,61.3545,217
50.7192,1.94158,61.3545,217
50.7192,1.94158,61.3545,217
50.7192,1.94158,61.3545,217
50.5713,1.9698,36.4131,217
50.8879,2.2502,39.7504,217
51.3704,2.01565,28.0553,217
50.8978,1.92798,20.1933,217
52.5812,3.2888,28.7653,217
52.3893,3.14273,28.2404,217
52.3867,3.1956,29.5814,217
52.3867,3.1956,29.5814,217
51.6406,2.12664,39.7465,217
51.6406,2.12664,39.7465,217
51.6406,2.12664,39.7465,217
51.6406,2.12664,39.7465,217
51.2648,1.87338,38.9181,217
52,1.78133,25.9448,217
51.6062,2.09099,22.5089,217
51.6409,2.07414,22.0727,217
51.6409,2.07414,22.0727,217
51.6225,2.0239,20.6496,217
51.6944,2.01825,15.6427,217
50.9828,1.51987,3.55888,217
50.8403,1.19441,13.2544,217
50.8403,1.19441,13.2544,217
50.8403,1.19441,13.2544,217
51.1599,2.42445,22.7873,217
51.4794,3.21239,38.2227,217
51.2074,2.84805,39.9903,217
50.0068,1.8063,29.0306,217
49.9693,1.90489,29.2887,217
50.0539,1.60767,30.7445,217
49.7292,1.34671,21.0075,217
50.0472,1.54345,18.4002,217
50.0472,1.54345,18.4002,217
48.7581,1.80951,2.93841,217
48.95,1.88898,4.84513,217
48.6256,1.7935,4.4456,217
49.3133,1.24593,10.7277,217
49.998,2.18922,-4.35877,217
49.998,2.18922,-4.35877,217
49.998,2.18922,-4.35877,217
49.8442,1.919,2.61518,217
49.2648,2.41523,4.37538,217
49.2648,2.41523,4.37538,217
48.6493,1.69301,4.5448,218
49.2987,1.64038,19.9012,218
49.2987,1.64038,19.9012,218
48.9132,2.5389,34.3509,218
48.9428,2.81774,40.4478,218
49.114,1.42421,21.6422,218
48.3544,2.28783,23.1859,218
48.3544,2.28783,23.1859,218
49.3837,2.80596,25.2572,218
49.3837,2.80596,25.2572,218
50.2824,2.46838,29.5376,218
50.4105,2.34006,29.103,218
50.4475,2.4735,29.6312,218
50.373,2.19825,27.9634,218
50.373,2.19825,27.9634,218
50.3871,2.21015,28.6688,218
50.3014,1.78878,25.1477,218
50.8793,2.40026,47.7253,218
50.8793,2.40026,47.7253,218
51.4209,2.85709,41.1916,218
51.4209,2.85709,41.1916,218
51.4168,2.8445,40.822,218
51.8094,3.33884,49.6537,218
51.8094,3.33884,49.6537,218
51.8094,3.33884,49.6537,218
51.8094,3.33884,49.6537,218
50.818,1.81939,18.7268,218
51.2451,1.71292,15.9591,218
51.2828,2.62321,5.90727,218
50.886,2.05494,5.48948,218
51.0549,1.9921,3.60359,218
52.2156,2.08324,7.69472,218
52.2156,2.08324,7.69472,218
52.2156,2.08324,7.69472,218
52.2156,2.08324,7.69472,218
52.0897,2.20385,12.176,218
52.5879,2.57353,23.7414,218
52.5879,2.57353,23.7414,218
52.5879,2.57353,23.7414,218
52.2449,2.30082,25.2532,218
52.2449,2.30082,25.2532,218
52.2449,2.30082,25.2532,218
51.0029,1.62538,32.1444,218
50.8889,1.4973,33.189,218
50.8066,1.74123,42.273,218
50.1597,1.60929,36.6009,218
50.1597,1.60929,36.6009,218
50.1541,1.70476,33.3365,218
50.1541,1.70476,33.3365,218
50.1541,1.70476,33.3365,218
50.1541,1.70476,33.3365,218
50.3148,1.26435,22.4152,219
50.2875,1.18397,26.1426,219
50.336,1.18239,26.7438,219
50.3167,1.72327,39.1163,219
50.176,1.57979,46.4932,219
50.176,1.57979,46.4932,219
50.0755,1.15647,32.9338,219
50.0755,1.15647,32.9338,219
49.27,1.16448,40.679,219
49.3812,1.3589,41.3897,219
49.3812,1.3589,41.3897,219
48.6385,3.214,41.2947,219
49.5794,2.8561,31.8682,219
50.216,1.59736,26.4257,219
50.0514,0.930841,27.4837,219
50.0514,0.930841,27.4837,219
50.0307,0.490565,25.4071,219
50.405,-0.253709,27.6306,219
50.4039,-0.475997,27.953,219
50.2413,-0.389633,23.2611,219
50.211,-0.329556,37.7935,219
50.211,-0.329556,37.7935,219
50.211,-0.329556,37.7935,219
50.2371,-0.272138,33.7353,219
50.2371,-0.272138,33.7353,219
50.336,0.190923,30.1011,219
50.4289,-0.232381,34.2521,219
50.4289,-0.232381,34.2521,219
51.2751,-0.631684,25.7031,219
51.2751,-0.631684,25.7031,219
51.1822,0.775296,25.3846,219
50.9178,0.754859,22.4448,219
50.9178,0.754859,22.4448,219
50.9178,0.754859,22.4448,219
50.4838,0.519937,27.3917,219
50.4838,0.519937,27.3917,219
50.599,1.09512,22.8006,219
50.6414,1.09317,26.2104,219
50.3596,0.589352,25.9821,219
51.3895,1.18332,33.1191,219
51.5864,1.22576,36.8626,219
51.5864,1.22576,36.8626,219
51.5886,1.18587,36.821,219
51.5883,1.18565,36.7028,219
51.4089,1.13607,32.0175,219
50.4864,1.24643,27.5716,219
50.5788,1.20874,22.7219,219
50.3702,1.45237,27.9354,219
50.3702,1.45237,27.9354,219
50.3716,1.45294,27.9333,219
50.3716,1.45294,27.9333,219
50.2862,1.93429,-9.88468,220
50.2862,1.93429,-9.88468,220
50.2862,1.93429,-9.88468,220
50.2862,1.93429,-9.88468,220
50.2862,1.93429,-9.88468,220
50.2862,1.93429,-9.88468,220
50.2862,1.93429,-9.88468,220
50.1724,1.47225,-27.7108,220
50.9323,1.81958,-17.697,220
50.9323,1.81958,-17.697,220
50.6878,1.9342,-13.1012,220
51.2482,2.42545,-20.928,220
51.2482,2.42545,-20.928,220
50.6138,2.26613,-12.2064,220
50.6138,2.26613,-12.2064,220
50.6138,2.26613,-12.2064,220
50.5418,2.13046,-19.2014,220
50.5418,2.13046,-19.2014,220
49.8189,2.51918,-31.6484,220
49.8189,2.51918,-31.6484,220
49.544,2.28279,-26.181,220
49.4265,1.88333,-19.9486,220
49.4265,1.88333,-19.9486,220
49.4265,1.88333,-19.9486,220
49.4265,1.88333,-19.9486,220
49.4208,1.60795,-15.9236,220
49.2842,1.13821,6.21201,220
49.5132,1.94891,8.43801,220
49.5132,1.94891,8.43801,220
49.7849,2.26651,0.904294,220
49.4717,0.958197,18.1607,220
49.4717,0.958197,18.1607,220
49.1054,0.783072,13.8956,220
49.1054,0.783072,13.8956,220
49.5557,0.877279,14.401,220
49.4688,1.00001,12.5967,220
49.295,1.6367,19.0743,220
49.1824,1.77732,24.7524,220
49.2848,1.83371,24.3563,220
49.0876,2.1951,28.6146,220
49.0876,2.1951,28.6146,220
49.0876,2.1951,28.6146,220
49.0876,2.1951,28.6146,220
49.0992,2.17616,28.0597,220
48.7041,1.86875,16.3353,220
49.2055,1.35794,19.1348,220
49.1547,1.42416,22.5842,220
49.5777,1.35513,24.4636,220
49.5842,1.48328,34.7068,220
49.5842,1.48328,34.7068,220
49.5636,1.47338,34.6207,220
51.2651,1.41334,-11.3932,221
51.4371,1.42855,-12.9612,221
51.4371,1.42855,-12.9612,221
51.0077,1.25733,0.485202,221
51.0895,1.23985,2.01917,221
51.2612,1.34993,-3.99996,221
51.2612,1.34993,-3.99996,221
51.1383,0.644939,-10.4735,221
51.3436,0.561332,-11.7082,221
51.3436,0.561332,-11.7082,221
51.4376,0.328093,-19.4766,221
51.4106,0.0916104,-22.5584,221
51.4106,0.0916104,-22.5584,221
50.8714,0.804287,-13.219,221
50.8714,0.804287,-13.219,221
50.9938,0.95051,-14.3085,221
50.4945,1.18874,-14.7781,221
50.6963,0.50433,-25.4453,221
50.6963,0.50433,-25.4453,221
50.6777,0.568755,-25.9803,221
50.6777,0.568755,-25.9803,221
50.6951,0.497072,-27.0709,221
50.6951,0.497072,-27.0709,221
50.6951,0.497072,-27.0709,221
50.2338,0.383955,-14.8297,221
50.2069,0.287065,-17.7777,221
49.3064,0.443586,-13.9595,221
48.8826,0.383465,-18.995,221
49.2543,0.803943,-31.9861,221
49.7242,1.31046,-7.75718,221
49.7186,1.39398,-5.1895,221
49.5419,1.33773,-6.22764,221
49.5419,1.33773,-6.22764,221
49.6194,1.38519,9.16495,221
49.1867,0.986616,0.766245,221
49.1867,0.986616,0.766245,221
49.1867,0.986616,0.766245,221
49.3366,0.966228,4.88465,221
49.1602,1.36191,-2.21566,221
48.7059,1.26552,-22.7897,221
49.7834,1.10927,-11.1257,221
49.8654,1.06351,-5.17914,221
49.92,1.00125,0.047991,221
49.8579,0.935171,-7.0282,221
49.8579,0.935171,-7.0282,221
49.8579,0.935171,-7.0282,221
49.8579,0.935171,-7.0282,221
50.044,1.11753,-24.4074,221
50.044,1.11753,-24.4074,221
50.044,1.11753,-24.4074,221
50.0021,1.0767,-19.286,221
50.3564,0.413836,-1.9578,222
49.8886,0.135209,9.64124,222
49.5742,0.508305,-3.36126,222
49.4996,0.509352,-2.50529,222
49.4996,0.509352,-2.50529,222
49.4996,0.509352,-2.50529,222
49.4996,0.509352,-2.50529,222
49.4996,0.509352,-2.50529,222
49.4996,0.509352,-2.50529,222
49.8811,0.875627,-4.83164,222
49.6983,0.406303,-4.75178,222
49.6528,0.446557,-6.77185,222
49.6528,0.446557,-6.77185,222
49.1525,0.407572,1.15246,222
49.2761,0.697218,6.31947,222
49.2761,0.697218,6.31947,222
49.2761,0.697218,6.31947,222
49.2683,0.62313,5.26319,222
49.3826,0.916192,11.3687,222
48.8728,0.801395,13.2856,222
48.1997,0.198782,14.6924,222
47.8749,0.0122674,14.2551,222
48.2883,-0.101998,13.6651,222
48.2132,-0.128555,14.912,222
48.3979,0.0131015,15.9355,222
49.476,1.7346,24.4082,222
49.499,1.50139,26.164,222
49.499,1.50139,26.164,222
49.3518,1.42478,33.1963,222
49.3518,1.42478,33.1963,222
49.3518,1.42478,33.1963,222
49.3518,1.42478,33.1963,222
49.4713,1.45155,31.265,222
48.9862,1.51215,43.0802,222
48.9862,1.51215,43.0802,222
49.14,1.38057,37.2147,222
49.14,1.38057,37.2147,222
49.1198,1.3643,35.0586,222
49.2272,1.51269,32.3238,222
49.2689,1.567,28.8132,222
49.1306,1.72366,34.0705,222
49.6264,2.07363,30.2166,222
49.6264,2.07363,30.2166,222
50.0231,3.09883,21.5464,222
50.1575,3.35839,20.8345,222
50.2312,3.23051,18.5915,222
49.9973,2.34181,10.0941,222
49.9782,2.45346,3.78001,222
49.9782,2.45346,3.78001,222
50.4427,2.65213,2.78967,222
50.3804,2.79653,3.55317,222
50.0586,1.12776,49.3214,223
50.0586,1.12776,49.3214,223
49.6937,0.888685,63.915,223
49.724,0.921631,63.0649,223
49.724,0.921631,63.0649,223
49.6434,1.20798,68.6005,223
49.6434,1.20798,68.6005,223
49.7541,1.61123,78.1114,223
49.7541,1.61123,78.1114,223
49.7541,1.61123,78.1114,223
49.7541,1.61123,78.1114,223
49.7065,1.50618,72.9932,223
49.7231,1.35053,60.0339,223
49.9391,1.63225,49.3759,223
50.444,1.13703,45.349,223
50.444,1.13703,45.349,223
50.0452,0.344354,59.3911,223
50.1223,0.076249,66.6195,223
50.1306,0.0735884,67.7488,223
50.4692,1.098,27.6207,223
50.5199,0.870246,22.9526,223
50.7361,0.966402,18.8725,223
49.601,0.563683,20.8124,223
49.601,0.563683,20.8124,223
49.5975,0.583951,20.0051,223
48.5733,1.39451,24.3924,223
48.5733,1.39451,24.3924,223
49.2262,1.07468,8.91203,223
48.2726,1.08733,-0.0706512,223
49.1441,1.31685,2.19076,223
49.1441,1.31685,2.19076,223
49.0844,1.45498,6.56587,223
49.0888,1.46216,6.76507,223
48.8696,2.04452,3.2196,223
48.8696,2.04452,3.2196,223
49.4368,1.94621,5.41569,223
49.567,1.95595,3.675,223
49.567,1.95595,3.675,223
49.567,1.95595,3.675,223
49.445,1.48795,25.4342,223
49.6592,0.459088,14.0646,223
49.4892,0.539415,16.3916,223
49.5376,-0.127503,13.9796,223
49.5376,-0.127503,13.9796,223
49.4579,-0.204482,15.1352,223
49.9268,0.340403,16.706,223
49.9422,0.354894,16.5317,223
49.9422,0.354894,16.5317,223
49.8343,0.702992,36.2204,223
49.999,0.978861,38.4471,223
50.2706,0.670444,40.8336,223
50.6622,1.35953,8.832,224
50.493,0.931993,-2.25121,224
50.493,0.931993,-2.25121,224
49.9904,0.315785,-7.73899,224
49.9904,0.315785,-7.73899,224
49.9904,0.315785,-7.73899,224
50.2887,0.556024,-7.17696,224
50.7472,0.563823,-20.3226,224
50.7658,0.597794,-21.9943,224
50.7453,0.514963,-19.8272,224
50.7453,0.514963,-19.8272,224
51.264,0.749523,-29.1172,224
50.8948,0.811406,-15.2733,224
50.8948,0.811406,-15.2733,224
50.8948,0.811406,-15.2733,224
50.8177,0.99803,-6.59525,224
50.8116,0.993829,-6.11629,224
50.8116,0.993829,-6.11629,224
50.8116,0.993829,-6.11629,224
50.6001,1.03671,0.293605,224
50.5161,1.0795,4.31866,224
50.5161,1.0795,4.31866,224
51.1849,1.99803,1.58704,224
51.7097,2.3566,5.79568,224
52.1577,2.89895,19.4026,224
52.1577,2.89895,19.4026,224
52.1577,2.89895,19.4026,224
51.8817,2.77236,20.1185,224
51.8817,2.77236,20.1185,224
51.7252,1.1847,11.1462,224
51.5624,1.1045,7.26236,224
51.5624,1.1045,7.26236,224
51.1556,1.09942,17.9653,224
51.1556,1.09942,17.9653,224
51.4409,0.956512,19.5648,224
50.5427,0.309003,10.3599,224
50.5588,0.301585,10.1467,224
50.516,0.251433,9.43641,224
49.9089,-0.130569,0.397642,224
50.0089,-0.0387753,1.36503,224
50.0089,-0.0387753,1.36503,224
50.5071,0.453635,-1.23964,224
50.5081,0.438362,-1.61617,224
50.5081,0.438362,-1.61617,224
50.5767,0.335148,-4.00861,224
50.5767,0.335148,-4.00861,224
50.516,0.546247,-5.0342,224
50.4467,0.563119,-3.63534,224
50.3808,0.53288,-0.640179,224
50.3808,0.53288,-0.640179,224
50.1093,1.1755,-0.630953,224
48.1148,-0.0702024,-49.8236,225
49.2712,0.714753,-17.2363,225
49.2712,0.714753,-17.2363,225
49.4935,1.06238,-14.008,225
49.3901,1.07056,-14.4224,225
49.3901,1.07056,-14.4224,225
49.3901,1.07056,-14.4224,225
49.3901,1.07056,-14.4224,225
49.3901,1.07056,-14.4224,225
49.4563,0.833668,0.241751,225
49.3557,-0.614484,-6.60909,225
49.3557,-0.614484,-6.60909,225
49.3557,-0.614484,-6.60909,225
49.3664,-0.588459,-6.76979,225
49.053,0.24853,15.7752,225
49.3444,0.508344,11.155,225
48.9281,-0.0692224,7.74541,225
48.9329,-0.11407,11.044,225
48.9329,-0.11407,11.044,225
48.9329,-0.11407,11.044,225
48.8231,-0.166831,10.1766,225
49.079,0.47147,7.0967,225
48.9475,0.654481,9.33462,225
48.9646,0.656482,7.57542,225
48.9646,0.656482,7.57542,225
48.8815,0.611557,8.15355,225
48.8815,0.611557,8.15355,225
47.5347,0.640769,18.3629,225
47.5172,0.641703,18.3893,225
48.2553,1.23888,18.2936,225
48.2908,1.07612,18.1633,225
48.388,1.06565,18.1864,225
48.0495,1.41584,12.4387,225
49.1571,1.20617,9.22652,225
49.5634,1.22283,0.204502,225
49.5634,1.22283,0.204502,225
49.6061,1.13431,-3.31059,225
49.8798,0.854019,-2.47328,225
50.0179,0.743362,14.2182,225
50.407,2.21704,5.10022,225
50.8172,2.63294,11.8883,225
50.5731,2.20958,11.0642,225
50.5855,2.55634,6.87319,225
50.5855,2.55634,6.87319,225
50.793,1.93267,24.4173,225
50.935,1.96734,23.8902,225
51.9154,2.90688,52.0336,225
51.5527,2.61646,31.0201,225
52.5808,3.30012,31.1928,225
52.5808,3.30012,31.1928,225
52.5808,3.30012,31.1928,225
50.9128,0.565133,-17.8016,226
50.7912,0.377584,-19.1614,226
50.9303,0.219936,-23.7486,226
50.6317,-0.256321,-46.2204,226
50.6317,-0.256321,-46.2204,226
50.6317,-0.256321,-46.2204,226
50.862,0.33135,-30.7734,226
51.0684,1.0524,-13.227,226
51.0542,1.04822,-13.2495,226
51.2742,0.944553,-15.0088,226
51.2742,0.944553,-15.0088,226
51.2742,0.944553,-15.0088,226
51.1288,1.17509,0.053025,226
51.1444,1.32542,1.15198,226
51.1444,1.32542,1.15198,226
51.3046,1.76367,-3.89284,226
51.3046,1.76367,-3.89284,226
51.3046,1.76367,-3.89284,226
51.3046,1.76367,-3.89284,226
51.3046,1.76367,-3.89284,226
50.1557,0.805423,19.3817,226
50.1557,0.805423,19.3817,226
48.8794,-0.51368,27.3395,226
48.8786,-0.519591,27.5447,226
48.7715,-1.27244,21.8499,226
49.7191,0.08154,16.3076,226
49.6311,0.0463662,14.2488,226
49.6311,0.0463662,14.2488,226
49.6311,0.0463662,14.2488,226
49.3043,-1.09103,11.7247,226
49.3043,-1.09103,11.7247,226
49.3043,-1.09103,11.7247,226
49.1904,-1.38583,8.54856,226
49.2833,-1.25308,11.9969,226
49.916,-0.617632,12.0877,226
49.916,-0.617632,12.0877,226
50.6073,0.300097,26.086,226
51.5019,2.14655,46.2121,226
51.5019,2.14655,46.2121,226
51.7695,2.18906,49.5332,226
50.8023,2.01847,43.8655,226
51.1256,2.42699,54.4155,226
51.1256,2.42699,54.4155,226
51.1256,2.42699,54.4155,226
51.1256,2.42699,54.4155,226
52.3414,2.40675,61.6438,226
52.3414,2.40675,61.6438,226
52.2196,2.16858,61.0653,226
52.2196,2.16858,61.0653,226
51.4575,1.75629,52.9777,226
51.4575,1.75629,52.9777,226
48.8733,0.186467,-1.85857,227
48.8733,0.186467,-1.85857,227
48.8733,0.186467,-1.85857,227
48.3788,-0.278238,-4.99805,227
48.3788,-0.278238,-4.99805,227
48.6392,0.0922318,1.41512,227
48.3596,-0.628389,-7.85294,227
47.9877,-0.880427,-11.1648,227
47.9877,-0.880427,-11.1648,227
48.8335,-0.104907,-13.041,227
49.3221,-0.0846283,-7.12888,227
48.8021,-0.178997,11.3954,227
48.8021,-0.178997,11.3954,227
47.7118,-0.523874,13.128,227
47.7118,-0.523874,13.128,227
47.7118,-0.523874,13.128,227
47.7118,-0.523874,13.128,227
48.2514,-0.0837105,18.1711,227
49.2662,0.426508,7.39316,227
49.2662,0.426508,7.39316,227
49.2662,0.426508,7.39316,227
49.0168,1.82213,-0.178248,227
49.0168,1.82213,-0.178248,227
49.0168,1.82213,-0.178248,227
49.0788,1.75403,2.76668,227
49.4042,1.85653,6.36898,227
49.9182,1.71956,6.13793,227
49.9182,1.71956,6.13793,227
49.8396,2.44771,17.4388,227
49.8973,2.42264,16.5246,227
49.8973,2.42264,16.5246,227
49.8973,2.42264,16.5246,227
50.417,2.85384,23.8712,227
50.1494,1.92406,22.4096,227
50.1423,1.92941,22.4253,227
50.4046,2.0599,14.2834,227
50.2206,2.97257,6.22637,227
50.2537,2.93002,6.2027,227
50.438,1.70584,18.2526,227
51.1383,2.06687,32.3866,227
51.1383,2.06687,32.3866,227
51.1383,2.06687,32.3866,227
51.6359,2.79167,40.0659,227
51.1665,3.64725,41.0556,227
50.072,2.05282,32.6406,227
50.0218,1.97811,33.1366,227
50.0218,1.97811,33.1366,227
49.7174,2.69106,39.6436,227
49.7148,2.49579,39.0248,227
49.9379,2.32837,37.1886,227
49.6953,2.64127,37.9078,227
50.8158,1.01503,30.69,228
51.5865,1.14166,42.2224,228
51.5865,1.14166,42.2224,228
50.9898,1.38922,37.0254,228
50.9898,1.38922,37.0254,228
50.9898,1.38922,37.0254,228
50.7052,1.22291,31.6853,228
50.5092,1.02016,45.2969,228
50.5092,1.02016,45.2969,228
50.5105,1.02345,45.2164,228
50.4979,0.951573,41.9179,228
50.6594,1.15908,47.355,228
50.6594,1.15908,47.355,228
50.6594,1.15908,47.355,228
51.2066,1.42711,63.1595,228
51.2066,1.42711,63.1595,228
51.0066,1.59353,45.5722,228
51.0066,1.59353,45.5722,228
50.9807,1.62935,44.6122,228
50.9095,1.43078,45.1655,228
50.9095,1.43078,45.1655,228
50.9095,1.43078,45.1655,228
50.2996,1.83959,35.6587,228
50.1381,1.3908,31.0793,228
50.4333,0.751736,32.9664,228
50.4333,0.751736,32.9664,228
50.4696,0.700112,33.1802,228
50.4696,0.700112,33.1802,228
50.5516,0.53506,32.8964,228
50.5516,0.53506,32.8964,228
50.6097,0.188278,38.6747,228
50.293,0.105749,34.5607,228
50.6295,-0.336974,45.1026,228
50.7104,0.373638,49.2207,228
50.7104,0.373638,49.2207,228
50.7104,0.373638,49.2207,228
50.7104,0.373638,49.2207,228
50.7104,0.373638,49.2207,228
50.7104,0.373638,49.2207,228
50.7204,0.159072,45.7816,228
49.4975,-0.570413,49.7688,228
49.4975,-0.570413,49.7688,228
49.4975,-0.570413,49.7688,228
49.5405,-0.488964,46.9,228
49.9564,-0.158179,26.4661,228
49.9564,-0.158179,26.4661,228
49.9007,-0.0298685,32.3677,228
49.9621,0.57438,35.3625,228
50.1051,0.590104,27.6799,228
50.1051,0.590104,27.6799,228
50.1051,0.590104,27.6799,228
50.0306,-0.0510503,-9.14799,229
50.0306,-0.0510503,-9.14799,229
50.0351,-0.131253,-7.31747,229
50.0369,-0.291966,-1.06464,229
49.6938,-0.63844,-2.87289,229
49.6938,-0.63844,-2.87289,229
49.6938,-0.63844,-2.87289,229
49.868,-0.00430706,6.67455,229
49.868,-0.00430706,6.67455,229
48.7544,-0.633638,-4.21214,229
47.9266,-1.0603,-8.3358,229
47.9266,-1.0603,-8.3358,229
47.914,-1.21492,-10.2336,229
47.914,-1.21492,-10.2336,229
47.914,-1.21492,-10.2336,229
48.2841,-0.450896,-1.32942,229
49.6237,0.246369,-0.703871,229
49.6291,0.233664,-0.19261,229
49.2365,0.302495,2.87835,229
49.3034,0.345165,5.38077,229
49.5583,0.644045,6.35225,229
50.1233,0.911965,5.96049,229
49.7402,0.780484,-3.82979,229
49.7402,0.780484,-3.82979,229
50.0616,1.18821,5.74305,229
50.3001,0.486344,-19.6092,229
50.3944,0.437757,-21.5116,229
50.3944,0.437757,-21.5116,229
50.4263,0.568449,-19.1771,229
50.4263,0.568449,-19.1771,229
50.082,0.265662,-15.0403,229
49.9751,0.323102,-4.68506,229
50.032,0.226005,-7.46385,229
49.5594,0.712389,-12.8655,229
49.9494,0.687455,3.77309,229
49.9494,0.687455,3.77309,229
49.9737,0.723382,3.95121,229
49.3678,0.716746,-2.3559,229
